stored in this format: name: calories: protein: carbs: fat
Black Bean Chalpuma Supreme: 340: 10: 36: 18
Chalupa Supreme - Beef: 360: 12: 31: 20
Chalupa Supreme - Chicken: 340: 16: 29: 17
Chalupa Supreme - Steak: 350: 15: 30: 18
Cheesy Gordita Crunch: 490: 20: 41: 28
Crunchy Taco: 170: 8: 13: 10
Crunchy Taco Supreme: 190: 8: 15: 11
Doritos Cheesy Gordita Crunch - Nacho Cheese: 500: 20: 41: 28
Double Decker Taco: 310: 12: 35: 13
Double Decker Taco Supreme: 330: 13: 38: 15
Double Stacked Taco: 320: 11: 34: 16
Nacho Cheese Doritos Locos Taco: 170: 8: 12: 10
Nacho Cheese Doritos Locos Taco Supreme: 190: 8: 14: 11
Soft Taco - Beef: 180: 9: 18: 8
Soft Taco - Chicken: 160: 12: 16: 5
Soft Taco Supreme - Beef: 210: 9: 20: 10
Soft Taco Supreme - Chicken: 190: 13: 18: 7
Spicy Potato Soft Taco: 240: 5: 28: 12
