stored in this format: name: calories: protein: carbs: fat
Bean Burrito: 360: 13: 54: 10
Black Bean Chalupa Supreme: 340: 10: 36: 18
Black Bean Crunchwrap Supreme: 520: 13: 77: 18
Black Beans: 50: 3: 7: 2
Black Beans & Rice: 160: 4: 25: 5
Cheese Quesadilla: 470: 18: 41: 24
Cheesy Bean & Rice Burrito: 420: 9: 55: 17
Cheesy Fiesta Potatoes: 240: 3: 28: 13
Cheesy Roll Up: 180: 8: 17: 9
Chips and Nacho Cheese Sauce: 220: 3: 24: 13
Cinnabon Delights (2 Pack): 170: 2: 15: 11
Cinnabon Delights (12 Pack): 1010: 11: 88: 68
Cinnamon Twists: 170: 1: 27: 6
Hash Brown: 160: 1: 14: 11
Pintos N Cheese: 170: 9: 19: 7
Spicy Potato Soft Taco: 240: 5: 28: 12
Veggie Mexican Pizza: 470: 14: 46: 25
