stored in this format: name: calories: protein: carbs: fat
Cobb Salad w/ Nuggets: 830: 42: 31: 60
Cobb Salad w/ Spicy Grilled Filet (Cold): 690: 34: 23: 51
Cobb Salad w/ Grilled Nuggets: 710: 40: 22: 52
Cobb Salad w/ Chick-fil-A Chick-n-Strips: 890: 44: 37: 63
Cobb Salad w/ Grilled Filet (Cold): 690: 36: 22: 50
Cobb Salad w/ Chick-fil-A Filet: 830: 39: 33: 60
Cobb Salad w/ Spicy Filet: 860: 38: 37: 62
Cobb Salad w/ Grilled Filet (Warm): 690: 36: 22: 50
Cobb Salad w/ No Chicken: 580: 15: 21: 49
Spicy Southwest Salad w/ Spicy Grilled Filet (Cold): 680: 33: 27: 49
Spicy Southwest Salad w/ Grilled Filet (Cold): 680: 35: 26: 48
Spicy Southwest Salad w/ Nuggets: 830: 40: 36: 58
Spicy Southwest Salad w/ Grilled Nuggets: 700: 39: 26: 49
Spicy Southwest Salad w/ Chick-fil-A Chick-n-Strips: 880: 43: 41: 60
Spicy Southwest Salad w/ Chick-fil-A Filet: 830: 38: 37: 58
Spicy Southwest Salad w/ Spicy Filet: 850: 37: 41: 60
Spicy Southwest Salad w/ Grilled Filet (Warm): 680: 35: 26: 48
Spicy Southwest Salad w/ No Chicken: 570: 14: 25: 47
Market Salad w/ Grilled Filet (Cold): 550: 28: 42: 31
Market Salad w/ Spicy Grilled Filet (Cold): 540: 26: 42: 31
Market Salad w/ Chick-fil-A Chick-n-Strips: 750: 36: 57: 43
Market Salad w/ Nuggets: 690: 34: 51: 40
Market Salad w/ Grilled Nuggets: 570: 32: 41: 32
Market Salad w/ Chick-fil-A Filet: 690: 31: 53: 41
Market Salad w/ Spicy Filet: 720: 30: 56: 42
Market Salad w/ Grilled Filet (Warm): 550: 28: 42: 31
Market Salad w/ No Chicken: 440: 7: 40: 29
