stored in this format: name: calories: protein: carbs: fat
Chick-fil-A Chicken Biscuit: 460: 19: 45: 23
Spicy Chicken Biscuit: 450: 19: 44: 22
4 ct Chick-fil-A Chick-n-Minis: 360: 20: 41: 13
10 ct Chick-fil-A Chick-n-Minis: 910: 49: 103: 34
Egg White Grill: 300: 27: 29: 8
Chicken, Egg & Cheese Biscuit: 550: 27: 48: 28
Bacon, Egg & Cheese Biscuit: 420: 16: 38: 23
Sausage, Egg & Cheese Biscuit: 620: 22: 38: 42
Chicken, Egg & Cheese Muffin: 410: 27: 36: 18
Bacon, Egg & Cheese Muffin: 300: 16: 28: 13
Sausage, Egg & Cheese Muffin: 490: 23: 29: 32
Small Hash Browns: 270: 3: 23: 18
Large Hash Browns: 420: 4: 35: 29
Berry Parfait w/ Cookie Crumbs: 240: 12: 31: 8
Berry Parfait w/ Granola: 270: 13: 35: 9
Small Fruit Cup: 60: 1: 14: 0
Medium Fruit Cup: 70: 1: 16: 0
Large Fruit Cup: 120: 1: 28: 0
Buttered Biscuit: 290: 4: 37: 15
English Muffin: 140: 5: 27: 1
4 ct Mini Yeast Rolls: 240: 6: 36: 8
